epoch,acc,loss,val_acc,val_loss
149,0.408163273821,2.44104470769,0.126984130295,8.13088257729
150,0.448979603595,2.8727134229,0.0634920644382,8.33510365562
151,0.394557835091,2.53234282663,0.349206357012,5.15059191367
152,0.462585045468,3.03698980768,0.0476190485652,8.33541356193
153,0.387755112279,3.45719166414,0.111111114186,6.86595531115
154,0.482993210457,2.51655418492,0.111111114186,6.23189132176
155,0.387755112279,3.21292658931,0.0,8.33592976464
156,0.394557831948,3.56197960442,0.0,8.33719555537
157,0.353741503289,3.45593739042,0.0,8.33760441674
158,0.462585045367,2.95551605188,0.0,8.33735146598
159,0.442176880176,3.36460183672,0.0,8.3370000597
160,0.469387767064,2.77602373662,0.0,8.3367782888
161,0.421768717823,3.86942920393,0.0,8.33664763541
162,0.448979603595,3.42152192702,0.0,8.33617770104
163,0.401360552631,2.87574139846,0.0,8.33566248985
164,0.387755111671,2.55984435682,0.0,8.3351487243
165,0.435374162635,2.43942893362,0.0,8.33459246726
166,0.387755110759,2.74879856418,0.0,8.33405413325
167,0.31972789734,2.59594173233,0.0476190485652,8.3335226339
168,0.408163275342,2.9292613053,0.0,8.33305993156
169,0.387755110759,3.43753275417,0.0,8.33261239339
170,0.408163276355,3.23285502358,0.0,8.33216940789
171,0.380952388454,3.08218622268,0.222222228135,8.33167446984
172,0.435374159594,2.8003520921,0.0,8.33128155602
173,0.442176882203,3.1628195461,0.0,8.33088768853
174,0.421768716708,2.94121925381,0.0,8.33041232351
175,0.401360552631,3.61635665545,0.0,8.33008477044
176,0.394557833063,3.09541872042,0.0,8.3296600637
177,0.380952392103,2.41784438876,0.0,8.32914828119
178,0.469387768077,2.75724909926,0.0,8.32870350944
179,0.387755112786,2.99383728764,0.0,8.32820477561
180,0.421768718836,2.98990357267,0.0,8.32772599326
181,0.476190488152,2.46001914914,0.0,8.32718789388
182,0.401360553037,2.78327205007,0.0,8.32663560292
183,0.374149668886,3.19365814146,0.0,8.32603299429
184,0.394557832455,2.79401432312,0.0,8.32542435328
185,0.360544224479,4.14266211342,0.0,8.32550109
186,0.523809535568,3.84064612745,0.0,8.32582283777
187,0.455782324785,4.09245190602,0.0,8.32557999899
188,0.421768717721,3.89862496634,0.0,8.32509242542
189,0.435374158073,3.74896793179,0.0,8.32473979299
190,0.462585046887,2.52116387778,0.0,8.32441500633
191,0.408163274835,3.84940900973,0.0,8.32398282157
192,0.489795930633,3.49378998101,0.0,8.32348027305
193,0.428571440432,2.88063387887,0.0,8.3229707839
194,0.421768717214,2.80848328475,0.0,8.32250458854
195,0.394557832557,2.82089713419,0.0,8.32208259144
196,0.353741503897,2.89856601532,0.0,8.32150568659
197,0.414965995518,2.68638497348,0.0,8.32092114857
198,0.401360554659,2.88203028959,0.0,8.3204523571
199,0.421768716099,2.02429501216,0.0,8.32000910668
200,0.455782326813,2.78560588838,0.0,8.31947861777
201,0.408163275443,2.62488187333,0.0,8.31895726068
202,0.462585045874,2.74588445924,0.0,8.31833804221
203,0.374149668886,2.90534443352,0.0,8.31768184995
204,0.394557831948,2.48280502156,0.0,8.31702507867
205,0.448979602582,2.95683158539,0.0,8.31643120448
206,0.49659865233,2.5198702573,0.317460323373,8.31586802573
207,0.414965996937,2.31850234526,0.317460323373,4.83600047467
208,0.380952388656,3.40215471772,0.380952390177,8.31471314506
209,0.387755111164,3.32243111588,0.0,8.31466519643
210,0.408163274835,3.40567637666,0.0,8.31426558797
211,0.394557831441,2.84622071471,0.0,8.31370115659
212,0.374149669393,2.77772747578,0.0,8.31310782735
213,0.360544225391,2.15259402585,0.0,8.3124550335
214,0.408163276254,2.89354185101,0.0,8.31181271871
215,0.40816327372,3.22811030896,0.0,8.31117690177
216,0.44897960096,2.54625994879,0.0,8.31060061758
217,0.455782324684,2.76336958761,0.0,8.30993401815
218,0.46258504334,2.64942736772,0.0,8.30925305684
219,0.401360552631,2.23827232552,0.0,8.30858645742
220,0.41496599491,2.36331703914,0.0,8.3079296218
221,0.476190488659,2.95929492108,0.0,8.30726559957
222,0.489795932559,2.95530979366,0.0,8.3066717443
223,0.503401372404,2.94136075118,0.0,8.30605565177
224,0.421768716606,2.80053084258,0.0,8.30541857841
225,0.510204091668,2.76776237918,0.0,8.30484448539
226,0.448979605015,2.37655697874,0.0,8.30424368949
227,0.442176880784,2.61714294512,0.0,8.30358088584
228,0.482993210355,2.84225483533,0.0,8.30288975579
229,0.435374159188,2.12445041801,0.0,8.30219613181
230,0.455782324278,2.11479188431,0.0,8.30150786279
231,0.360544224986,2.76044441932,0.0,8.30081063225
232,0.510204093594,2.32057630164,0.0,8.30012069051
233,0.455782323772,2.40580121453,0.0,8.2994528725
234,0.462585045874,2.55661869515,0.0,8.29876086447
235,0.510204093087,2.42576825619,0.0,8.29810967521
236,0.442176881797,2.66655176513,0.0,8.29746592612
237,0.455782322048,2.3775469089,0.0,8.29677710836
238,0.442176883318,3.17900087537,0.0,8.29620490377
239,0.394557832962,3.14897319573,0.0,8.29571686851
240,0.510204094608,2.43073179324,0.0,8.29525462029
241,0.489795930532,3.62175378041,0.0,8.29524552633
242,0.482993208835,3.3269201286,0.0,8.29513894187
243,0.421768717316,3.27856963751,0.0,8.29474343194
244,0.530612254629,2.90147880227,0.0,8.29414780935
245,0.469387766557,3.39600187621,0.0,8.29396549861
246,0.496598650708,2.83977399249,0.0,8.29391799276
247,0.530612257164,2.6930413899,0.0,8.29355992211
248,0.41496599491,3.37762667756,0.0,8.29302640188
249,0.537414978049,3.3047387679,0.0,8.29257998769
250,0.612244910934,2.63066450268,0.0,8.29227700309
251,0.557823141517,2.36876682116,0.0,8.29183133443
252,0.551020419212,3.33529726786,0.0,8.29134593313
253,0.578231303161,2.95649749669,0.0,8.29076064201
254,0.49659864939,2.76481316122,0.0,8.29023492147
255,0.523809537089,2.24963062921,0.0,8.28965983694
256,0.54421770005,2.70610469377,0.0,8.28908434747
257,0.517006816811,2.23883438759,0.0,8.28844918145
258,0.544217700658,2.15845935037,0.0,8.2878245437
259,0.557823143545,1.93261609941,0.0,8.287311202
260,0.551020421848,2.36540814362,0.0,8.28701418544
261,0.503401371492,2.1404975823,0.0,8.28656707113
262,0.489795929619,1.95254122197,0.0,8.2860971746
263,0.496598651823,1.6866269732,0.0,8.28551612203
264,0.510204090654,1.52736386211,0.0,8.28548256556
265,0.489795929619,2.01448312706,0.0,8.2856520736
266,0.476190486733,1.36469552651,0.0,8.28530110253
267,0.503401370073,1.21653174178,0.0,8.28474173849
268,0.564625863619,1.12548863503,0.0,8.28414691062
269,0.510204096331,1.10039376199,0.0,8.28355536764
270,0.47619048724,0.997539630755,0.0,8.28292119314
271,0.523809535568,1.14724967837,0.0,8.28228055106
272,0.442176881291,0.953720837629,0.0,8.28162348838
273,0.489795929619,0.909144735458,0.0,8.28097020255
274,0.476190486125,0.929024617688,0.0,8.28033122184
275,0.489795929112,0.879538957765,0.0,8.27967294057
276,0.517006812351,0.901059554142,0.111111112767,8.27902079764
277,0.496598650302,0.897500746712,0.285714292337,8.27841586537
278,0.530612253717,0.894746865545,0.0,8.27779508015
279,0.52380953496,0.859359541312,0.0,8.27718115988
280,0.496598653343,0.858587682247,0.0,8.27653466331
281,0.476190484705,0.87418859751,0.0,8.27588425742
282,0.503401371999,0.876424752936,0.0,8.27523409753
283,0.48979593114,0.864980774672,0.0317460322191,8.27458583363
284,0.523809535163,0.862225282354,0.476190491801,8.2739414147
285,0.476190489267,0.860983197786,0.492063506728,7.45161428527
286,0.503401374533,0.85738348231,0.492063506728,4.21237658508
287,0.435374159594,0.861355070354,0.492063506728,1.30781795203
288,0.476190484199,0.858526306087,0.492063506728,1.15914561824
289,0.489795930633,0.847428189654,0.476190490619,0.89104749759
290,0.551020419314,0.814796728544,0.476190485888,0.864374543939
291,0.523809537089,0.807292943706,0.42857143614,0.84697931248
292,0.510204094202,0.840677904434,0.428571438506,0.848568054419
293,0.557823141923,0.812277199865,0.380952387812,0.853097196609
294,0.496598649289,0.825690278391,0.412698423579,0.872405290604
295,0.585034027797,0.776925350939,0.444444453432,0.840817149669
296,0.510204091567,0.817958773399,0.523809537765,2.51460164927
297,0.530612254325,0.802945474784,0.0,8.26576579185
298,0.57142858187,0.773520605094,0.0,8.26517628867
299,0.557823143038,0.773091542072,0.0317460322191,8.26457299127
300,0.557823142024,0.794649117658,0.333333342085,8.26396596243
301,0.530612259394,0.800355420226,0.492063506728,8.26336041708
302,0.523809536075,0.806760967589,0.142857145222,8.26275885673
303,0.598639470075,0.77946019051,0.0,8.26216733266
304,0.510204092783,0.793532248662,0.0,8.26158679099
305,0.578231305492,0.772793846471,0.0,8.26104033561
306,0.510204089539,0.791677705285,0.0,8.26047194572
307,0.557823142936,0.777682132056,0.0,8.25990000604
308,0.503401373519,0.779099254787,0.206349212026,8.25932189018
309,0.510204091668,0.823595437063,0.476190489436,8.25874869407
310,0.442176880784,0.808360383624,0.476190489436,8.2581659423
311,0.489795930633,0.789320558512,0.492063506728,8.12624396218
312,0.469387767064,0.814908162672,0.492063506728,3.01157135528
313,0.51020409329,0.788910608713,0.492063506728,1.9159277687
314,0.462585044252,0.788304285533,0.492063506728,1.47067878171
315,0.510204091161,0.788200267724,0.492063506728,2.67211560219
316,0.469387765543,0.776332923344,0.492063506728,0.996912052707
317,0.510204094811,0.795313066771,0.492063506728,0.877539081233
318,0.47619048876,0.778388213949,0.492063506728,0.84042006731
319,0.503401373621,0.78402691228,0.492063506728,0.812910835894
320,0.489795929518,0.786594482506,0.460317470961,0.799362186402
321,0.489795929112,0.784823675139,0.555555565253,0.792701910413
322,0.52380953719,0.768310261827,0.0,8.25142249228
323,0.469387766658,0.779113142263,0.0,8.2508787087
324,0.510204096838,0.771363762771,0.0,8.25033629508
325,0.52380953567,0.782224155202,0.396825408888,8.24979653434
326,0.51020409258,0.767632899236,0.492063506728,8.24926005848
327,0.523809535163,0.761272759259,0.492063506728,8.24873172291
328,0.50340137058,0.762579289829,0.492063506728,2.94923906762
329,0.462585045266,0.771359384871,0.492063506728,1.05198913907
330,0.517006815798,0.762841701102,0.492063506728,0.900585009938
331,0.482993207416,0.764974093762,0.492063506728,0.833612912231
332,0.591836748379,0.746888443726,0.492063506728,0.801110303591
333,0.510204094202,0.764112230466,0.492063506728,0.780910432339
334,0.52380953719,0.763732952731,0.492063506728,0.772303854662
335,0.510204092175,0.768823359288,0.507936520472,0.76577240134
336,0.496598651823,0.754916801339,0.555555566436,0.762045831907
337,0.578231304985,0.74274529243,0.603174614764,0.759992588134
338,0.48979593114,0.760999915957,0.507936518107,0.75932852711
339,0.54421769711,0.744807071426,0.507936520472,0.757864900998
340,0.537414977036,0.756170767505,0.49206350318,0.758753216456
341,0.557823141517,0.750559811284,0.49206350318,0.759158016197
342,0.496598650809,0.754661035781,0.460317467413,0.75451184549
343,0.469387765644,0.7531141509,0.523809533034,0.755697328893
344,0.496598649694,0.749274949638,0.460317470961,0.756687405564
345,0.510204093189,0.757422064437,0.476190488253,0.756041767105
346,0.455782322758,0.755997940391,0.523809536582,0.754623646774
347,0.462585046381,0.745451042847,0.492063506728,8.23871222375
348,0.503401374533,0.751120748569,0.492063506728,8.23825989829
349,0.462585043441,0.755598706858,0.492063506728,8.23779424032
350,0.476190486226,0.753040634045,0.492063506728,8.23733006583
351,0.55782314243,0.748257312239,0.492063506728,8.23686875237
352,0.523809536075,0.75272019988,0.492063506728,1.40258625008
353,0.537414976529,0.745158002896,0.492063506728,1.04328319856
354,0.517006815392,0.74976708816,0.492063506728,0.893138951725
355,0.503401369465,0.7462647168,0.492063506728,0.828101330333
356,0.571428584911,0.733411470644,0.492063506728,0.795958398827
357,0.530612257366,0.741365307042,0.492063506728,0.774836406821
358,0.510204092783,0.748548223859,0.492063506728,0.761219683148
359,0.537414978049,0.745414329224,0.492063506728,0.751963070461
360,0.544217697516,0.739719383571,0.492063506728,0.748188051913
361,0.551020419821,0.73523649472,0.492063506728,0.745993245216
362,0.503401371999,0.739346251196,0.492063505545,0.745064689053
363,0.551020422253,0.736375470145,0.507936521655,0.769245586698
364,0.551020421341,0.730559593966,0.492063506728,0.80736010699
365,0.496598652836,0.738372990874,0.492063506728,0.740840014957
366,0.530612258785,0.734682012577,0.492063506728,0.740754639346
367,0.564625863619,0.733924103432,0.492063506728,0.738521208839
368,0.489795927592,0.734165872035,0.492063506728,0.737219380008
369,0.517006814784,0.734490325662,0.539682553874,0.736514957178
370,0.517006815392,0.739077124466,0.444444455798,0.736567878534
371,0.537414980381,0.730479057549,0.460317470725,0.736567781085
372,0.476190486631,0.737786177064,0.476190486834,0.736258356344
373,0.503401370478,0.73207177759,0.492063502944,0.735116298237
374,0.523809535974,0.731554701215,0.492063502944,0.733415175052
375,0.598639469568,0.726395187329,0.444444454615,0.73855011993
376,0.530612257366,0.728178973101,0.460317473326,5.87002233948
377,0.482993209342,0.736499179788,0.507936521655,2.05565270829
378,0.551020422253,0.727034921954,0.492063500578,0.737054983775
379,0.517006812858,0.730245353819,0.476190488017,0.73423129604
380,0.557823141517,0.726709579529,0.539682553874,0.766877165862
381,0.544217700151,0.727942342255,0.492063504363,0.764967780265
382,0.578231305188,0.721081500556,0.507936521655,0.735730549646
383,0.482993207923,0.730057441053,0.476190486834,0.737876252523
384,0.496598651823,0.727904543585,0.476190486834,0.736521143762
385,0.530612257265,0.727042745976,0.444444454615,0.735898831534
386,0.496598649795,0.733186761538,0.444444454615,0.735162882578
387,0.537414979367,0.729298662977,0.460317470725,0.73438278834
388,0.489795928707,0.731665440563,0.444444454615,0.732974424249
389,0.517006814885,0.7261110159,0.460317470725,0.733242091678
390,0.517006816507,0.729346175583,0.476190488017,0.732587472787
391,0.496598651316,0.727750598168,0.492063505309,0.729029064141
392,0.489795928606,0.729490452072,0.460317470725,0.731037050013
393,0.551020421341,0.726965330085,0.476190488017,0.72876546118
394,0.537414978455,0.724191194083,0.507936521419,0.727190776477
395,0.523809533135,0.726764893451,0.492063505309,0.727669017656
396,0.476190489875,0.729048034772,0.507936521419,0.726831648085
397,0.551020421848,0.721069288497,0.507936521419,0.725004102503
398,0.503401371999,0.724753779213,0.507936521419,0.724952298497
399,0.503401372506,0.727815460186,0.507936521419,0.724173866567
400,0.50340136987,0.723537333158,0.539682552455,0.723976597899
401,0.482993208531,0.725038835386,0.523809536345,0.724989971471
402,0.530612256251,0.723868957993,0.507936516925,0.726641234897
403,0.564625860072,0.717630518537,0.492063504126,0.72741717857
404,0.510204093797,0.723789643268,0.476190488017,0.726373179564
405,0.544217700151,0.717985594759,0.492063505309,0.725452738149
406,0.557823142024,0.719268875057,0.492063505309,0.724634911333
407,0.537414977948,0.721134242557,0.476190488017,0.723314934307
408,0.551020418908,0.718634494713,0.492063505309,0.723151487017
409,0.489795929619,0.720964157257,0.507936520236,0.722397738033
410,0.517006814784,0.72000785101,0.507936521419,0.721935983688
411,0.510204094608,0.720469846612,0.476190488017,0.722482535574
412,0.523809536683,0.719968556952,0.492063504126,0.724167971384
413,0.564625864633,0.716801851785,0.460317470725,0.724969418276
414,0.462585043846,0.725257324118,0.460317470725,0.724096055069
415,0.476190486631,0.723534512682,0.460317470725,0.722385942936
416,0.517006815494,0.718479874588,0.444444453432,0.721737534281
417,0.489795929518,0.720199178271,0.460317467177,0.722706690667
418,0.523809535568,0.718589118549,0.492063502944,0.72138230952
419,0.523809538102,0.718130807082,0.444444453432,0.721547132447
420,0.503401373621,0.718760419865,0.444444453432,0.721051885022
421,0.517006814885,0.716131064357,0.492063504126,0.718557457129
422,0.489795928606,0.719463020766,0.507936521419,0.717983683896
423,0.544217701571,0.715773889402,0.492063504126,0.718702883947
424,0.551020420327,0.714187737225,0.476190486834,0.718602434983
425,0.496598651316,0.719394847649,0.476190486834,0.719482921419
426,0.510204093695,0.718846578582,0.460317469542,0.718859674439
427,0.462585045367,0.719701466512,0.492063504126,0.718263391464
428,0.571428582376,0.713016886695,0.507936520236,0.717465965521
429,0.503401370478,0.715641282854,0.460317469542,0.717752525731
430,0.476190487746,0.717495386698,0.460317470725,0.716843133881
431,0.503401372404,0.715368126525,0.476190488017,0.716719397477
432,0.605442186805,0.708802066287,0.476190486834,0.715067321346
433,0.517006814378,0.715077413183,0.507936519053,0.713200481165
434,0.564625862808,0.709948622045,0.507936519053,0.712715313548
435,0.517006813263,0.714074314857,0.507936519053,0.712384451003
436,0.523809535061,0.713287503541,0.507936519053,0.712344332347
437,0.571428583796,0.709168447524,0.507936519053,0.712173473267
438,0.503401371391,0.713902145421,0.492063504126,0.711885902617
439,0.503401371087,0.713877144314,0.507936519053,0.711124142011
440,0.482993205287,0.715428765939,0.507936519053,0.710648190408
441,0.564625861795,0.70852445583,0.492063504126,0.710894948906
442,0.489795931038,0.715856459676,0.507936521419,0.711878435952
443,0.537414977948,0.709241125859,0.507936521419,0.711421546482
444,0.530612257873,0.71020535182,0.507936521419,0.711191783822
445,0.482993207517,0.715292876675,0.492063504126,0.710896849632
446,0.496598649694,0.711851930537,0.492063506728,1.70956042031
447,0.537414978049,0.711140890916,0.492063504126,0.71171783171
448,0.517006814885,0.709681346708,0.507936521419,0.719987236318
449,0.544217697617,0.709601098988,0.507936521419,0.714493571766
450,0.523809532426,0.710009325524,0.492063506728,0.784463065957
451,0.469387765036,0.714614329289,0.492063506728,0.754102972765
452,0.49659865091,0.711298666033,0.492063506728,0.738781266742
453,0.530612257265,0.708543102757,0.492063506728,0.728676541457
454,0.503401374634,0.711292873029,0.492063506728,0.722579532199
455,0.578231305999,0.706064830832,0.492063506728,0.719773092913
456,0.517006814987,0.711130038005,0.492063506728,0.715666677271
457,0.48979593114,0.714071820788,0.492063504363,0.712409210584
458,0.51700681225,0.708909184349,0.492063502944,0.710773585335
459,0.503401371391,0.710338942859,0.476190488017,0.709644540908
460,0.476190487341,0.710505303882,0.476190488017,0.709032392691
461,0.537414977542,0.707179239007,0.476190488017,0.708122023514
462,0.578231303161,0.704513952035,0.492063505309,0.708216296302
463,0.496598652735,0.70985226323,0.476190488017,0.708077644545
464,0.530612255744,0.706617001368,0.492063505309,0.707485528219
465,0.51700681448,0.707923254188,0.492063506728,0.739983406332
466,0.489795928099,0.712206390845,0.492063506728,0.723080966208
467,0.503401370073,0.709167374235,0.492063506728,0.71643138121
468,0.564625862606,0.704848962982,0.492063506728,0.713467614045
469,0.530612257772,0.706280497467,0.492063506728,0.712519583248
470,0.551020420733,0.704042735959,0.492063506728,0.710532455217
471,0.632653075112,0.696397066927,0.555555569984,0.710141611478
472,0.469387765543,0.712588558392,0.476190488017,0.708080897256
473,0.510204096128,0.708252678112,0.460317471907,0.709911604722
474,0.510204093797,0.707921989921,0.460317471907,0.70936345581
475,0.523809536176,0.70601067616,0.476190490382,0.708748774869
476,0.476190485314,0.707729262154,0.476190488017,0.706893673019
477,0.496598649897,0.705291818599,0.460317471907,0.706225674304
478,0.510204093695,0.705702171034,0.460317471907,0.707607374305
